authors,confidence,decision,evidence,exclusion_reason,file_name,reasoning,title
Khyati Priya; Pankaj Upadhyay,Medium,Include,"""HCD_fullcycle"": [""A1 User Involvement: \""The process that was followed while developing these devices ... started with empathizing with the users and conducting an interview with them, shortlisting areas for intervention, ideating and conceptualizing, iterative prototyping, testing with people who were asked to use only one limb while trying out the device, and finally receiving feedback from the intended users of the products.\"" - Methodology (35.3) / Abstract"", ""A2 Iteration: \""iterative prototyping\"" and multiple prototype generations (e.g., \""A total of five prototypes was developed\"" for shoelace tying device; \""Trials of 1a led to design of 1b\"") showing explicit repeated refinement cycles - Methodology (35.3)"", ""A3 Lifecycle (Understanding/Ideation/Prototyping/Evaluation): Understanding: \""Structured interviews were conducted with three adult one-hand amputees.\"" - Primary Research (35.2.2); Ideation: \""A total of six assistive devices was conceptualized and prototyped\"" - Methodology (35.3); Prototyping: \""A total of eighteen prototypes tackling six different problems were manufactured.\"" - Methodology (35.3); Evaluation: \""Three participants gave feedback on the selected products remotely. For all the shortlisted devices, six questions were asked...\"" - Feedback and Results (35.4)""], ""TASKS_elements"": [""\""Feedback on the devices was taken remotely.\"" - Abstract / Feedback and Results (35.4) - This indicates the designers relied on remote feedback rather than in-person testing, limiting their ability to observe users interacting physically with prototypes, thus constraining evaluation activities."", ""\""A drawback of the methodology we followed is that the feedback was based on the perception of users about the products and not based on interacting with the devices physically. User-testing the products with the actual users may yield different, and in fact, more reliable results.\"" - Discussion (35.6) - Authors explicitly state that lack of physical interaction with users limited the reliability of evaluation, a constraint affecting designers' ability to complete evaluation/iterative refinement.""]}",,Priya K. and Upadhyay P. - 2021 - Assistive Devices for One Handed People Using Desktop Manufacturing Methods.txt,"Condition A: satisfied - The study documents empathic interviews informing design, explicit ideation and conceptualization, multiple prototype iterations (18 prototypes across 6 device types), and evaluation via trials and user feedback, fulfilling Understanding, Ideation, Prototyping, and Evaluation.; Condition B: satisfied - The authors explicitly report that feedback was remote and that users did not physically interact with prototypes, which limited evaluation and thus constrained designers' ability to perform design activities.; Final rationale: The paper reports a full user-centered iterative design cycle with user involvement, iteration, and all lifecycle phases present, and includes documented designer-facing constraints (remote feedback / lack of physical user testing) that impacted evaluation; therefore it meets both Condition A and Condition B and is included.",Assistive Devices for One-Handed People Using Desktop Manufacturing Methods
"Vince Quintana, Robert A. Howells, Lawrence Hettinger",High,Include,"""HCD_fullcycle"": [""A1 User Involvement: \""To date, over 30 user interaction and test events employing 1,100 users have been conducted to verify the utility of aspects of the DDG 1000 design...\"" - Abstract/Introduction (describing UT/UA events with fleet users)"", ""A2 Iteration: \""Through the use of summative and formative design analysis and design verification events, UT/UA is critical in identifying and rectifying issues early in the design process, and verifying system functionality later in the design process.\"" - Abstract/Introduction (describes repeated formative and summative cycles feeding back into design)"", ""A3 Lifecycle (Understanding/Ideation/Prototyping/Evaluation): \""captures the requirements, capabilities, and limitations of sailors expected to operate the ship\"" (understanding users); \""operators were polled on their best assessment of the location of various devices, and the test conductors were literally able to reconfigure the space 'on the fly'... lead to the best of breed consensus-derived configuration\"" (ideation/co-design); \""creation of a full-dimensional mock-up... The primary purpose of these mock-ups was to evaluate the utility of the area...\"" (prototyping); \""The results of these UT events have resulted in significant modifications to the design of ship systems\"" (evaluation). - UTs/UAs and Methods Used / FULL-DIMENSIONAL MOCK-UPS sections""], ""TASKS_elements"": [""\""They are also governed by fiscal realities as not everything can be tested; hence, a reasonable means approach to prioritization is a must.\"" - Lessons Learned / Process lessons learned - Why it shows a designer barrier: Indicates resource/funding limits forced prioritization and constrained testing scope, a constraint experienced by designers."", ""\""Every attempt is made to use 'targets of opportunity,' in other words tests that are already scheduled, to leverage costs and availability. The HSI-DV-IPT has 'piggy-backed' as many test opportunities as it can, given schedule and resources.\"" - Selecting Test Method / Process lessons learned - Why it shows a designer barrier: Explicitly states scheduling and resource shortages that forced designers to adapt test execution and rely on opportunistic scheduling."", ""\""They are not all easily mitigated as the usual compromises that need to be negotiated (space, weight, cost, etc.) exist with the DDG 1000 program as with all ship-building programs.\"" - Lessons Learned - Why it shows a designer barrier: Describes physical and programmatic constraints (space, weight, cost) that limited designers' options and required negotiation/compromise."", ""\""change cost growth (a key program driver) expands almost explosively as the program matures and makes HCD change implementation even more difficult.\"" - Conclusion - Why it shows a designer barrier: Identifies cost-growth over time as a constraint that hindered designers' ability to implement HCD-driven changes later in the program.""]}",,Quintana et al. - 2007 - User centered design in a large scale naval ship design program Usability testing of complex militar.txt,"Condition A: satisfied - Clear evidence of active user involvement (many user events with fleet personnel), explicit iterative formative and summative cycles, and documentation of the four lifecycle phases (requirements/understanding, ideation/co-design through on-the-fly reconfiguration, prototyping via full-dimensional mock-ups and simulations, and evaluation via UT/UA and DV events).; Condition B: satisfied - Multiple statements indicate designers faced concrete constraints (fiscal limits, scheduling/resource shortages, physical/space/weight/cost tradeoffs, and cost-growth limiting later changes), which forced adaptation of design/testing processes.; Final rationale: The paper reports authors' own HCD activities (not a meta-study), documents full HCD cycle activities with iterative user-involved testing, and explicitly describes designer-facing resource and program constraints that impacted design/testing; therefore it meets both Condition A and Condition B and should be included.",User-Centered Design in a Large-Scale Naval Ship Design Program: Usability Testing of Complex Military Systems—DDG 1000
"Madeline Raatz, Elizabeth C Ward, Jeanne Marshall, Clare L Burns",High,Include,"""HCD_fullcycle"": [""A1 User Involvement: \""Phase 4 involved user-centred feedback from clinicians and parents. Feedback from the development team, clinicians and parents was used to continuously refine the model.\"" - [Methods/Results: Phase descriptions]"", ""A2 Iteration: \""A four-phase iterative process, integrating principles of human-centred design, was used to develop and evaluate the system\"" - [Methods/Results: opening of Methods and results section]"", ""A3 Lifecycle (Understanding/Ideation/Prototyping/Evaluation): \""Phase 1...two telepractice researchers and two paediatric feeding clinicians identified assessment tasks and explored potential system design solutions.\""; \""Phase 2...Initial system testing was completed using clinical simulations (Phase 2).\""; \""Live trials with 10 typically developing children were then conducted (Phase 3).\""; \""Phase 4 involved user-centred feedback from clinicians and parents.\"" - [Methods/Results: Phases 1-4]""], ""TASKS_elements"": [""\""One appointment could not be completed due to patient-end internet connectivity issues that were unable to be resolved.\"" - [Phase 3: User-based testing] - This shows a participant-end connectivity constraint that prevented completion of a planned assessment, limiting the designers' ability to test and collect data."", ""\""After the first two assessments it became clear that parents were taking a long time, and experiencing difficulty capturing images for assessment of positioning and the intra-oral examination during the appointment, with some images inadequate for clinical decision making.\"" - [Phase 3: User-based testing] - This participant difficulty produced inadequate data and forced designers to adapt procedures (introducing asynchronous image collection and fact-sheet modifications)."", ""\""Device cameras also needed to be positioned at a 45° angle... a desktop computer was unsuitable for assessment needs due to difficulty repositioning the camera.\"" - [Phase 2: User-based testing (simulation)] - This is a technical/process constraint experienced by the design team that required selecting alternative device types and modifying system design."", ""\""...the use of asynchronous images was beneficial to improve the diagnostic accuracy of assessment tasks such as intra-oral examination due to reduced image quality during synchronous assessment.\"" - [Phase 4: User-centred evaluation and feedback/Discussion] - Reduced image quality in synchronous mode limited designers' ability to achieve diagnostic accuracy, prompting integration of asynchronous methods."", ""\""All participants agreed that having someone else to hold the camera was, or would have been, beneficial for their appointment, and would be crucial for mothers of children with breastfeeding difficulties. Mothers reported that they would not have been able to manage any attachment/re-attachment difficulties whilst holding the camera themselves.\"" - [Phase 4: User-centred evaluation and feedback] - This participant capability constraint affected feasibility of certain tasks and required design consideration (e.g., recommending a second person or different device).""]}",,Raatz et al. - 2019 - Developing the system architecture for conducting synchronous paediatric feeding assessments via tel.txt,"Condition A: satisfied - The study documents active user involvement (parents and clinicians), explicit iterative cycles (four-phase iterative process), and evidence of the full HCD lifecycle (Phase 1 understanding/ideation, Phase 2 prototyping/simulation, Phase 3 evaluation with users, Phase 4 feedback/refinement).; Condition B: satisfied - Multiple designer-facing constraints are reported (patient internet connectivity preventing completion of an appointment; parents' difficulty capturing adequate images requiring asynchronous solutions; device repositioning and camera limitations; participant inability to hold cameras), which directly affected the team's ability to perform design and evaluation activities.; Final rationale: Both Condition A (full HCD cycle with active user involvement and iteration) and Condition B (documented designer-experienced constraints that forced adaptations) are met, so the study should be included.",Developing the system architecture for conducting synchronous paediatric feeding assessments via telepractice
"Arvind Raghu, Devarsetty Praveen, David Peiris, Lionel Tarassenko, Gari Clifford",High,Include,"""HCD_fullcycle"": [""A1 User Involvement: \""we performed phases of prototyping and user assessment (which is illustrated through Figure 1) where the multidisciplinary team evaluated the end user interactions with the mobile application through observations and post-procedure interviews.\"" - Methods (CDS tool design / Field testing) [shows direct end-user observation and interviews shaping the design]"", ""A2 Iteration: \""Therefore, the agile development approach was followed in our study to iteratively design prototypes and elicit feedback from the end-users.\"" - Methods (CDS tool design) [explicit iterative/prototyping cycles described]"", ""A3 Lifecycle (Understanding/Ideation/Prototyping/Evaluation): \""the multidisciplinary team evaluated the end user interactions with the mobile application through observations and post-procedure interviews\"" and \""Field testing... 11 ASHAs... The ASHAs were trained for one week to use the CDS tool and tablet... A four point Likert scale was used to evaluate usability... an analytics framework was built within the tool... In-depth qualitative interviews with the ASHAs and focus group discussions were also undertaken\"" - Methods (CDS tool design / Field testing) [evidence of user understanding (interviews/observations), ideation/design iterations, prototyping (alpha/beta prototypes), and evaluation via field testing/usability metrics/analytics]""], ""TASKS_elements"": [""\""The requirements of our end-users compounded with the uncertainties in technical infrastructure (such as the availability of uninterrupted 2G/3G internet connectivity) could not be gauged thoroughly through a needs assessment. Therefore, the agile development approach was followed in our study to iteratively design prototypes and elicit feedback from the end-users.\"" - Methods (CDS tool design) - [Shows a technical/infrastructure constraint (connectivity uncertainty) that affected design approach and forced adaptation by the design team]"", ""\""blood glucose was measured using the OneTouch Ultra2 glucometer which did not have Bluetooth functionality although it was desirable. This was because the recurring cost of test strips was prohibitively high for a Bluetooth-enabled glucometer. All data in the CDS tool could be corrected or inputted manually.\"" - Methods (CDS tool design) - [Shows a resource/cost constraint that forced designers to accept manual entry and adapt the system design]"", ""\""end users had little or no experience with using information and communication technology and could not drive the design. To overcome this, firstly we employed a multidisciplinary team comprising an engineer, local physician, sociologist, and an expert physician to balance system requirements ... Secondly, we performed phases of prototyping and user assessment\"" - Methods (CDS tool design) - [Shows skill/knowledge gap among users that required designers to take on additional roles and adapt the process]"", ""\""Infrastructural barriers observed in our pilot study included power constraints as power supply was limited to fixed times of the day, and so the low-cost tablets had to be charged frequently or would not function optimally.\"" - Discussion / Limitations - [Shows a contextual infrastructure limitation (power supply) that affected device functioning and thus constrained design/deployment choices]""]}",,Raghu et al. - 2015 - Engineering a mobile health tool for resource poor settings to assess and manage cardiovascular dise.txt,"Condition A: satisfied - The paper documents active end-user involvement (observations, post-procedure interviews, iterative prototyping), explicit iterative development (agile, alpha/beta prototypes, iterative refinements), and a full lifecycle (user understanding, ideation/design iterations, prototyping, and field evaluation/usability testing).; Condition B: satisfied - Multiple designer-facing constraints are reported (connectivity uncertainty, cost-driven hardware choices forcing manual entry, users' limited ICT experience requiring the team to adapt roles and methods, and power supply limitations) that influenced design decisions and implementation.; Final rationale: Both the full HCD cycle and at least one valid designer-experienced task/constraint are present in the Methods/Results/Discussion/Limitations text, meeting inclusion criteria.",Engineering a mobile health tool for resource-poor settings to assess and manage cardiovascular disease risk: SMARThealth study
Bahlol Rahimi; Sajjad Karimian; Aisan Ghaznavi; Mohammad Jafari Heydarlou,High,Include,"""HCD_fullcycle"": [""A1 User Involvement: \""user-centered approaches such as interviews and observations were employed to gather user requirements. Face-to-face semistructured interviews were conducted to gain a comprehensive understanding of users' needs and their expectations from the system\"" - Methods, Phase 1"", ""A2 Iteration: \""Subsequently, the system was modified to accommodate these requests, and the updated version was presented to another focus group.\"" - Results, Phase 3"", ""A3 Lifecycle (Understanding/Ideation/Prototyping/Evaluation): \""(Understanding) user-centered approaches such as interviews and observations were employed to gather user requirements\"" - Methods, Phase 1; \""(Ideation/Design) UML was used to analyze users' needs and visualize their requirements and expectations in the use case diagram\"" - Methods, Phase 2; \""(Prototyping) The prototyping methodology was employed to design the required prototype\"" - Methods, Phase 2; \""(Evaluation) In the first month of implementing the system, a formative evaluation was conducted ... a self-made questionnaire ... was designed to evaluate the system.\"" - Methods/Results, Phase 4""], ""TASKS_elements"": [""\""The targeted mobile operating system for this study was the Android open-source operating system, given budget constraints, as opposed to iOS.\"" - Methods, Phase 2 - Resource limit forced design decision (Android only) instead of supporting iOS"", ""\""we invited all of the users but only 10 users were participated which they were active users in the interview section for a focus group meeting.\"" - Methods, Phase 3 - Participant access/low participation limiting designers' ability to gather broad iterative feedback"", ""\""Additionally, there was a lack of patient cooperation with the research team.\"" - Limitations - Participant cooperation constraint that affected designers' ability to engage patients in the design/evaluation"", ""\""there were issues with publishing the IOS app.\"" - Limitations - Technical/publishing barrier that constrained platform deployment choices"", ""\""The different numbers in the correlations table indicate that some parts of the questionnaire were not answered by patients and assistants, resulting in an N of 19 for their responses.\"" - Results, Phase 4 - Incomplete questionnaire responses limiting evaluation data available to designers""]}",,Rahimi B. et al. - 2023 - Requirements specification design and evaluation of dental image exchange and management system with.txt,"Condition A: satisfied - The study shows active user involvement via interviews, observations, and focus groups (A1); explicit iterative modification and re-presentation of updated prototypes to users (A2); and documentation of all four lifecycle phases: understanding (interviews/observations), ideation/design (UML/use-case analysis), prototyping (OOP/web prototype), and evaluation (focus groups, formative evaluation, questionnaire, and real-world implementation) (A3).; Condition B: satisfied - Multiple designer-facing constraints are reported: budget constraints dictating Android-only development, issues publishing the iOS app, limited patient cooperation, low focus-group participation, and incomplete questionnaire responses, all of which affected designers' deployment, iteration, and evaluation activities.; Final rationale: The paper reports a full human-centered design cycle with iterative user involvement and also documents concrete constraints experienced by the design team; therefore it meets both Condition A (full HCD cycle) and Condition B (designer-faced tasks/evidence) and should be included.","Requirements specification, design, and evaluation of dental image exchange and management system with user‐centered approach: A case study in Iran"
Jacquelin Rankine; Deepika Yeramosu; Loreta Matheo; Gina M Sequeira; Elizabeth Miller; Kristin N Ray,Medium,Include,"""HCD_fullcycle"": [""A1 User Involvement: \""We evaluated the static prototype and workflow storyboards with target users, including general pediatrician PCPs and adolescent medicine specialists. We incorporated feedback from this process to develop a functional prototype within the electronic health record (EHR) and again evaluated this with PCPs and adolescent medicine specialists.\"" - Methods"", ""A2 Iteration: \""Changes were made to the prototype after every 3 participants to continuously incorporate feedback.\"" - Iterative Design Process (Phase 1)"", ""A3 Lifecycle (Understanding/Ideation/Prototyping/Evaluation): \""We developed a prototype e-consultation template and workflow based on a literature review and conversations with individuals using e-consultations in other settings... we evaluated the static prototype and workflow storyboards... After incorporating feedback from phase 1, we developed a functional electronic prototype within the play environment of our EHR (EpicCare)... participants provided think-aloud commentary during the use of the prototypes and semistructured exit interviews, which was qualitatively analyzed\"" - Methods / Iterative Design Process""], ""TASKS_elements"": [""\""The user-centered design process outlined here is both a strength and a limitation of this study. Our study included a small number of participants from a single geographic area and practice within a specific clinical context... which may lack generalizability or acceptability for other health systems\"" - Limitations - This indicates a limited participant pool and reduced data diversity that constrained the designers' ability to gather broader user input during the design process."", ""\""We did not include AYAs or caregivers in the design process.\"" - Limitations - This omission is an explicit limitation on the designers' stakeholder engagement, showing a constraint in performing comprehensive user-centered design activities with all relevant user groups."", ""\""At the time of this study, no payers in our region paid clinicians for their time conducting store-and-forward provider-to-provider consultations.\"" - Recruitment/Methods - This reflects a resource/payment constraint in the local context that could have affected recruitment, clinician engagement, or the designers' ability to sustain realistic workflow testing during design.""]}",,Rankine et al. - 2021 - Optimizing e Consultations to Adolescent Medicine Specialists Qualitative Synthesis of Feedback From.txt,"Condition A: satisfied - The study documents active user involvement (think-alouds, exit interviews with PCPs and adolescent medicine specialists), explicit iterative cycles with changes after participants, and evidence of the four lifecycle phases (understanding via literature/conversations, ideation/storyboards, prototyping static and EHR functional versions, and evaluation through qualitative methods and timed tasks).; Condition B: satisfied - The paper reports designer-facing constraints including a small, geographically limited participant sample reducing data diversity, explicit omission of AYAs/caregivers from the design process (limiting stakeholder engagement), and a local lack of payer reimbursement for e-consultation time that could constrain clinician participation—each representing barriers affecting the designers' ability to perform comprehensive design activities.; Final rationale: The manuscript describes a complete iterative user-centered design process (users shaping design, repeated iterations, and full lifecycle activities) and reports multiple limitations that constitute designer-facing constraints during the project; therefore it meets both Condition A and Condition B and should be included.",Optimizing e-Consultations to Adolescent Medicine Specialists: Qualitative Synthesis of Feedback From User-Centered Design
Nema Rao; Sophy Perdomo; Charles Jonassaint,High,Include,"""HCD_fullcycle"": [""A1 User Involvement: \""Key stakeholders were recruited from the Pittsburgh, Pennsylvania, metropolitan area and included patients with acute and chronic pain, clinicians, clinical researchers, and design students.\"" - Methods, Setting/Phase I"", ""A2 Iteration: \""We planned an iterative and cyclical development process that included stakeholder engagement and feedback from users... we used an agile development process to build a fully functioning prototype of an app that utilized the painimations (ie, Painimation).\"" - Abstract; Methods, Phase III"", ""A3 Lifecycle (Understanding/Ideation/Prototyping/Evaluation): \""Phase I (inspiration) consisted of empathizing with users, understanding how patients experience pain... In Phase II (ideate) we conceptualized and evaluated different approaches... In Phase III (implementation)... we incorporated all concepts to test a minimally viable product, a fully functioning pain assessment app. We then gathered feedback through an agile development process and applied this feedback to finalizing a testable version of the app...\"" - Abstract; Methods, Phases I-II-III""], ""TASKS_elements"": [""\""A major limitation of this study approach, however, is the small sample and thus limited age, genders, ethnicity/race, and number of pain conditions that were represented by the user and stakeholder groups. For example, only a small number of African Americans with SCD tested the app. Consequently, the generalizability of our findings is limited. The Painimation concept will need to be tested by a larger, more representative sample...\"" - Discussion, Strengths and Limitations - This indicates reduced data diversity/limited participant sample that affected designers' ability to ensure the designs covered diverse user needs (resource/participant access constraint)."", ""\""It is likely that prior experiences and biases may have influenced the direction of designs and how the findings were interpreted.\"" - Discussion, Strengths and Limitations - This describes a designer-facing constraint (reflexivity/bias) that could have influenced design decisions and interpretation (cognitive/interpretive constraint)."", ""\""A new set of 11 participants—patients with a history of pain, clinicians, and researchers—were recruited by word of mouth and asked to evaluate the painimations...\"" - Methods, Phase II Wireframe Creation - Recruitment by word of mouth suggests a limited recruitment approach that likely constrained participant diversity/access during design and evaluation (participant access/resource limitation).""]}",,Rao et al. - 2022 - A Novel Method for Digital Pain Assessment Using Abstract Animations Human Centered Design Approach.txt,"Condition A: satisfied - The study documents explicit user involvement, multiple iterative cycles (including agile development), and all four HCD phases (understanding, ideation, prototyping, evaluation) with quotes and pilot testing.; Condition B: satisfied - The paper reports designer-facing constraints including limited sample size/data diversity affecting representativeness, investigator reflexivity/bias that influenced design direction, and limited recruitment methods—all of which impacted the designers' ability to perform comprehensive design activities.; Final rationale: All HCD full-cycle criteria are met and the manuscript includes explicit, project-level designer constraints; therefore the study should be included.",A Novel Method for Digital Pain Assessment Using Abstract Animations: Human-Centered Design Approach
Jessica M Ray; Osama M Ahmed; Yauheni Solad; Matthew Maleska; Shara Martel; Molly M Jeffery; Timothy F Platts-Mills; Erik P Hess; Gail D’Onofrio; Edward R Melnick,High,Include,"""HCD_fullcycle"": [""A1 User Involvement: \""a total of 26 unique participants offered feedback during iterative design, including 14 through informal sessions and 12 through formal user feedback sessions.\"" - Methods: Clinical Context and Population"", ""A2 Iteration: \""We created 5 major prototypes based on ongoing feedback.\"" - Results: Phase 3 (Iterative Design)"", ""A3 Lifecycle (Understanding/Ideation/Prototyping/Evaluation): \""Primary phases in this method included (1) needs assessment, (2) initial prototype design, (3) iterative design feedback, and (4) final prototype testing.\"" - Methods: Clinical Context and Population""], ""TASKS_elements"": [""\""Termination was based on consensus, cost, and time constraints, as opposed to thematic saturation [29].\"" - Methods: Pragmatic Approach - [Shows resource limits (cost and time) that constrained the design team's ability to continue iterative data collection and reach thematic saturation, forcing earlier termination of iteration]"", ""\""Design and user feedback sessions were conducted at a single site... Having a limited group of users engaged in design is practical and not unique to our work. However, we recognize that this introduces the potential for design features supporting local norms and processes that may not be generalizable.\"" - Limitations - [Shows limited participant/sample diversity reducing designers' ability to obtain broader feedback and potentially constrain design generalizability]""]}",,Ray J.M. et al. - 2019 - Computerized clinical decision support system for emergency department initiated buprenorphine for o.txt,"Condition A: satisfied - The paper documents active user involvement, explicit multiple iterative prototypes (5 major prototypes), and the four lifecycle phases (needs assessment, ideation/initial prototype, prototyping, and evaluation/testing).; Condition B: satisfied - The team reported resource constraints (cost and time) that terminated iterations before saturation and acknowledged single-site, limited-user engagement that constrained diversity of design feedback.; Final rationale: Both Condition A (full HCD cycle) and Condition B (designer-facing task/constraint evidence) are met based on the Methods, Results, and Limitations; therefore the study is included.",Computerized Clinical Decision Support System for Emergency Department–Initiated Buprenorphine for Opioid Use Disorder: User-Centered Design
Thomas J Reese; Guilherme Del Fiol; Keaton Morgan; Jason T Hurwitz; Kensaku Kawamoto; Ainhoa Gomez-Lumbreras; Mary L Brown; Henrik Thiess; Sara R Vazquez; Scott D Nelson; Richard Boyce; Daniel Malone,High,Include,"""HCD_fullcycle"": [""A1 User Involvement: \""Target users (ie, 2 physicians and 1 pharmacist) were individually shown the initial complete user interface prototype and asked to provide feedback on the usefulness, aesthetics, proposed functionality, and content.\"" - Methods (Design); \""Patients participated in a simulated SDM discussion using clinical vignettes... Following the clinical scenarios, patients were asked questions pertaining to aspects of DDInteract, the use of DDInteract for SDM, and the utility of SDM for DDIs.\"" - Methods (Usability - Patients)"", ""A2 Iteration: \""The user-centered process included iterative and overlapping steps of prototyping (ie, low fidelity, stable, and high fidelity), stakeholder feedback, and usability heuristics and testing.\"" - Methods (Overview); \""Features and functionality evolved through multiple iterations.\"" - Results (Design)"", ""A3 Lifecycle (Understanding/Ideation/Prototyping/Evaluation): \""The process began with an artifact appraisal of SDM tools, DDI alerts, and clinical practice materials relevant to anticoagulants. Information from this appraisal was used to sketch low-fidelity feature prototypes\"" - Methods (Design); \""these were combined into an initial prototype of the complete user interface using Adobe XD... stable prototype... modified to address findings from the heuristic evaluation, it was considered high fidelity and ready for usability testing.\"" - Methods (Design/Overview); \""The usability assessments consisted of two parts: (1) patient interviews with simulated clinic visits and (2) clinician task performance assessments and usability surveys.\"" - Methods (Usability)""], ""TASKS_elements"": [""\""Of the 11 participants, 3 stopped the task study after the first task. Of those 3 participants, 2 were pulled to clinical duties.\"" - Results (Clinicians) - [Participant access issue interrupted data collection and reduced completed task data, limiting designers' usable evaluation sample]"", ""\""One of the two major issues was associated with the number four in Figure 3. The evaluators thought that users may not correctly interpret 'Substitute' and 'Add' when selecting treatment options. In response, we removed the order entry context, which will avoid a user from referencing the warfarin or NSAID order in process.\"" - Results (Design) - [Heuristic-identified usability/process issue forced designers to change functionality (remove order-entry context), demonstrating a process/technical constraint that impacted design decisions]""]}",,Reese et al. - 2021 - A Shared Decision making Tool for Drug Interactions Between Warfarin and Nonsteroidal Anti inflammat.txt,"Condition A: satisfied - The paper documents active user involvement (target users and patients informed design), explicit iterative refinement across multiple prototype fidelities, and evidence of the full lifecycle (understanding via artifact appraisal and interviews, ideation/sketching, prototyping low-to-high fidelity, and evaluation via heuristic eval and usability testing).; Condition B: satisfied - The manuscript reports designer-facing constraints: participant access interruptions that reduced completed usability data and heuristic-identified interaction ambiguities that forced removal of order-entry context and other feature changes.; Final rationale: Both the full HCD cycle (A1, A2, A3) and at least one designer-experienced task/constraint are evidenced in Methods and Results, meeting inclusion criteria.",A Shared Decision-making Tool for Drug Interactions Between Warfarin and Nonsteroidal Anti-inflammatory Drugs: Design and Usability Study
Åsa Revenäs; Ann-Christin Johansson; Maria Ehn,High,Exclude,"""HCD_fullcycle"": [""A1 User Involvement: \""During the iterative testing (Figure 1, study 4), the participants tested and evaluated prototype versions of the digital support (2 applications) in 4 test cycles. Each participant performed the tests individually with a researcher. Qualitative and quantitative data on use and use experience were collected during and after the test sessions.\"" - Usability Test Procedure / Methods"", ""A2 Iteration: \""participants tested and evaluated prototype versions of the digital support (2 applications) in 4 test cycles... Prioritization of difficulties/deficiencies to be improved before the next test cycle\"" - Usability Test Procedure / Step 3 Prioritization"", ""A3 Lifecycle (Understanding/Ideation/Prototyping/Evaluation): \""Multiple sources of mainly qualitative data on participants’ management and experiences of the applications: questionnaire on user characteristics (Multimedia Appendix 1); observation protocol (Multimedia Appendix 2); written interview and user rating documentation (Multimedia Appendix 3); audio recording\"" (understanding) and \""participants tested and evaluated prototype versions of the digital support (2 applications)\"" (prototyping) and \""Qualitative and quantitative data on use and use experience were collected during and after the test sessions.\"" (evaluation). No explicit description of ideation activities such as concept generation workshops is provided in the Methods/Results sections. - Table 1 / Usability Test Procedure / Methods""], ""TASKS_elements"": [""\""In order to make the method feasible, the number of subgroups considered needs to be limited.\"" - Limitations - This describes a feasibility constraint experienced by the researchers that forced a limitation on the design process (selection and dichotomization of user characteristics).""]}","Condition A not satisfied - no explicit evidence of ideation (concept generation/workshops) in the reported methods, so full HCD cycle not demonstrated.",Revenäs et al. - 2020 - Integrating Key User Characteristics in User Centered Design of Digital Support Systems for Seniors.txt,"Condition A: not satisfied - while user involvement, prototyping, and iterative evaluation are documented, the paper does not provide explicit evidence of an ideation phase (concept generation or workshops) within the reported methods.; Condition B: satisfied - the Limitations explicitly state a feasibility constraint (limiting number of subgroups) that affected researchers' design choices, representing a designer-facing constraint.; Final rationale: The study is a protocol describing iterative usability testing with user involvement and documented prototyping and evaluation, but it lacks explicit evidence of the ideation phase required for a full HCD cycle; therefore it does not meet Condition A and is excluded.",Integrating Key User Characteristics in User-Centered Design of Digital Support Systems for Seniors’Physical Activity Interventions to Prevent Falls: Protocol for a Usability Study
